Test File,Rules,Lits,Run,Report,Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
synth_L200_r004000.in,4000,800000,2,cuda_gpu_kern_sum,100.0,277533,1,277533.0,277533.0,277533,277533,0.0,"kernel(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L200_r004000.in,4000,800000,3,wall,100.0,723680542,1,,,,,,total
synth_L200_r004000.in,4000,800000,3,nvtx_pushpop_sum,100.0,442978,1,442978.0,442978.0,442978,442978,0.0,:fixpoint
synth_L200_r004000.in,4000,800000,3,nvtx_sum,100.0,442978,1,442978.0,442978.0,442978,442978,0.0,PushPop,:fixpoint
synth_L200_r004000.in,4000,800000,3,cuda_gpu_kern_sum,100.0,278525,1,278525.0,278525.0,278525,278525,0.0,"kernel(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L200_r008000.in,8000,1600000,1,wall,100.0,862499416,1,,,,,,total
synth_L200_r008000.in,8000,1600000,1,nvtx_pushpop_sum,100.0,769102,1,769102.0,769102.0,769102,769102,0.0,:fixpoint
synth_L200_r008000.in,8000,1600000,1,nvtx_sum,100.0,769102,1,769102.0,769102.0,769102,769102,0.0,PushPop,:fixpoint
synth_L200_r008000.in,8000,1600000,1,cuda_gpu_kern_sum,100.0,532668,1,532668.0,532668.0,532668,532668,0.0,"kernel(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L200_r008000.in,8000,1600000,2,wall,100.0,938960663,1,,,,,,total
synth_L200_r008000.in,8000,1600000,2,nvtx_pushpop_sum,100.0,775182,1,775182.0,775182.0,775182,775182,0.0,:fixpoint
synth_L200_r008000.in,8000,1600000,2,nvtx_sum,100.0,775182,1,775182.0,775182.0,775182,775182,0.0,PushPop,:fixpoint
synth_L200_r008000.in,8000,1600000,2,cuda_gpu_kern_sum,100.0,531260,1,531260.0,531260.0,531260,531260,0.0,"kernel(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
synth_L200_r008000.in,8000,1600000,3,wall,100.0,943196241,1,,,,,,total
synth_L200_r008000.in,8000,1600000,3,nvtx_pushpop_sum,100.0,664946,1,664946.0,664946.0,664946,664946,0.0,:fixpoint
synth_L200_r008000.in,8000,1600000,3,nvtx_sum,100.0,664946,1,664946.0,664946.0,664946,664946,0.0,PushPop,:fixpoint
synth_L200_r008000.in,8000,1600000,3,cuda_gpu_kern_sum,100.0,423740,1,423740.0,423740.0,423740,423740,0.0,"kernel(int *, const int *, const int *, const int *, const int *, const int *, int, int *, int *)"
