Test File,Rules,Lits,Run,Report,Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
synth_L008_r002000.in,2000,16000,3,cuda_gpu_kern_sum,5.9,2976,1,2976.0,2976.0,2976,2976,0.0,"void init_sums_kernel<(int)16>(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L008_r004000.in,4000,32000,1,wall,100.0,439721977,1,,,,,,total
synth_L008_r004000.in,4000,32000,1,nvtx_pushpop_sum,61.6,568832,1,568832.0,568832.0,568832,568832,0.0,:fixpoint
synth_L008_r004000.in,4000,32000,1,nvtx_pushpop_sum,38.4,355210,1,355210.0,355210.0,355210,355210,0.0,:build_reverse_tables
synth_L008_r004000.in,4000,32000,1,nvtx_sum,61.6,568832,1,568832.0,568832.0,568832,568832,0.0,PushPop,:fixpoint
synth_L008_r004000.in,4000,32000,1,nvtx_sum,38.4,355210,1,355210.0,355210.0,355210,355210,0.0,PushPop,:build_reverse_tables
synth_L008_r004000.in,4000,32000,1,cuda_gpu_kern_sum,95.3,69248,1,69248.0,69248.0,69248,69248,0.0,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L008_r004000.in,4000,32000,1,cuda_gpu_kern_sum,4.7,3424,1,3424.0,3424.0,3424,3424,0.0,"void init_sums_kernel<(int)16>(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L008_r004000.in,4000,32000,2,wall,100.0,513444552,1,,,,,,total
synth_L008_r004000.in,4000,32000,2,nvtx_pushpop_sum,61.6,568378,1,568378.0,568378.0,568378,568378,0.0,:fixpoint
synth_L008_r004000.in,4000,32000,2,nvtx_pushpop_sum,38.4,355017,1,355017.0,355017.0,355017,355017,0.0,:build_reverse_tables
synth_L008_r004000.in,4000,32000,2,nvtx_sum,61.6,568378,1,568378.0,568378.0,568378,568378,0.0,PushPop,:fixpoint
synth_L008_r004000.in,4000,32000,2,nvtx_sum,38.4,355017,1,355017.0,355017.0,355017,355017,0.0,PushPop,:build_reverse_tables
synth_L008_r004000.in,4000,32000,2,cuda_gpu_kern_sum,95.2,69216,1,69216.0,69216.0,69216,69216,0.0,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L008_r004000.in,4000,32000,2,cuda_gpu_kern_sum,4.8,3456,1,3456.0,3456.0,3456,3456,0.0,"void init_sums_kernel<(int)16>(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L008_r004000.in,4000,32000,3,wall,100.0,508192816,1,,,,,,total
synth_L008_r004000.in,4000,32000,3,nvtx_pushpop_sum,62.3,655805,1,655805.0,655805.0,655805,655805,0.0,:fixpoint
synth_L008_r004000.in,4000,32000,3,nvtx_pushpop_sum,37.7,396316,1,396316.0,396316.0,396316,396316,0.0,:build_reverse_tables
synth_L008_r004000.in,4000,32000,3,nvtx_sum,62.3,655805,1,655805.0,655805.0,655805,655805,0.0,PushPop,:fixpoint
synth_L008_r004000.in,4000,32000,3,nvtx_sum,37.7,396316,1,396316.0,396316.0,396316,396316,0.0,PushPop,:build_reverse_tables
synth_L008_r004000.in,4000,32000,3,cuda_gpu_kern_sum,95.2,63808,1,63808.0,63808.0,63808,63808,0.0,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L008_r004000.in,4000,32000,3,cuda_gpu_kern_sum,4.8,3200,1,3200.0,3200.0,3200,3200,0.0,"void init_sums_kernel<(int)16>(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L008_r008000.in,8000,64000,1,wall,100.0,452036407,1,,,,,,total
synth_L008_r008000.in,8000,64000,1,nvtx_pushpop_sum,52.2,686810,1,686810.0,686810.0,686810,686810,0.0,:fixpoint
synth_L008_r008000.in,8000,64000,1,nvtx_pushpop_sum,47.8,629370,1,629370.0,629370.0,629370,629370,0.0,:build_reverse_tables
synth_L008_r008000.in,8000,64000,1,nvtx_sum,52.2,686810,1,686810.0,686810.0,686810,686810,0.0,PushPop,:fixpoint
synth_L008_r008000.in,8000,64000,1,nvtx_sum,47.8,629370,1,629370.0,629370.0,629370,629370,0.0,PushPop,:build_reverse_tables
synth_L008_r008000.in,8000,64000,1,cuda_gpu_kern_sum,94.2,79615,1,79615.0,79615.0,79615,79615,0.0,"void kernel<(int)16>(int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, const int *, int *, int *, int *, int, int *, int *, int *)"
synth_L008_r008000.in,8000,64000,1,cuda_gpu_kern_sum,5.8,4928,1,4928.0,4928.0,4928,4928,0.0,"void init_sums_kernel<(int)16>(const int *, const int *, const int *, const int *, int *, int *, int *, int)"
synth_L008_r008000.in,8000,64000,2,wall,100.0,517410226,1,,,,,,total
synth_L008_r008000.in,8000,64000,2,nvtx_pushpop_sum,53.1,664608,1,664608.0,664608.0,664608,664608,0.0,:build_reverse_tables
synth_L008_r008000.in,8000,64000,2,nvtx_pushpop_sum,46.9,588002,1,588002.0,588002.0,588002,588002,0.0,:fixpoint
